hr_medicao,cdg_stacao,vento_direcao
2019-01-10 12:00:00.000000,A056,63
2019-01-10 13:00:00.000000,A056,38
2019-01-10 14:00:00.000000,A056,53
2019-01-10 15:00:00.000000,A056,65
2019-01-10 16:00:00.000000,A056,87
2019-01-10 17:00:00.000000,A056,56
2019-01-10 18:00:00.000000,A056,57
2019-01-10 19:00:00.000000,A056,59
2019-01-10 20:00:00.000000,A056,76
2019-01-10 21:00:00.000000,A056,29
2019-01-10 22:00:00.000000,A056,22
2019-01-10 23:00:00.000000,A056,17
2019-01-11 00:00:00.000000,A056,14
2019-01-11 01:00:00.000000,A056,21
2019-01-11 02:00:00.000000,A056,7
2019-01-11 03:00:00.000000,A056,11
2019-01-11 04:00:00.000000,A056,331
2019-01-11 05:00:00.000000,A056,318
2019-01-11 06:00:00.000000,A056,329
2019-01-11 07:00:00.000000,A056,127
2019-01-11 08:00:00.000000,A056,314
2019-01-11 09:00:00.000000,A056,119
2019-01-11 10:00:00.000000,A056,36
2019-01-11 11:00:00.000000,A056,27
2019-01-11 12:00:00.000000,A056,355
2019-01-11 13:00:00.000000,A056,334
2019-01-11 14:00:00.000000,A056,54
2019-01-11 15:00:00.000000,A056,41
2019-01-11 16:00:00.000000,A056,10
2019-01-11 17:00:00.000000,A056,25
2019-01-11 18:00:00.000000,A056,27
2019-01-11 19:00:00.000000,A056,51
2019-01-11 20:00:00.000000,A056,94
2019-01-11 21:00:00.000000,A056,100
2019-01-11 22:00:00.000000,A056,136
2019-01-11 23:00:00.000000,A056,195
2019-01-12 00:00:00.000000,A056,230
2019-02-07 23:00:00.000000,A056,47
2019-02-08 00:00:00.000000,A056,102
2019-02-08 01:00:00.000000,A056,63
2019-02-08 02:00:00.000000,A056,335
2019-02-08 03:00:00.000000,A056,15
2019-02-08 04:00:00.000000,A056,303
2019-02-08 05:00:00.000000,A056,41
2019-02-08 06:00:00.000000,A056,92
2019-02-08 07:00:00.000000,A056,56
2019-02-08 08:00:00.000000,A056,102
2019-02-08 09:00:00.000000,A056,56
2019-02-08 10:00:00.000000,A056,73
2019-02-08 11:00:00.000000,A056,50
2019-02-08 12:00:00.000000,A056,325
2019-02-08 13:00:00.000000,A056,294
2019-02-08 14:00:00.000000,A056,297
2019-02-08 15:00:00.000000,A056,309
2019-02-08 16:00:00.000000,A056,225
2019-02-08 17:00:00.000000,A056,135
2019-02-08 18:00:00.000000,A056,9
2019-02-08 19:00:00.000000,A056,326
2019-02-08 20:00:00.000000,A056,333
2019-02-08 21:00:00.000000,A056,168
2019-02-08 22:00:00.000000,A056,155
2019-02-08 23:00:00.000000,A056,166
2019-02-09 00:00:00.000000,A056,102
2019-02-09 01:00:00.000000,A056,29
2019-02-09 02:00:00.000000,A056,344
2019-02-09 03:00:00.000000,A056,335
2019-02-09 04:00:00.000000,A056,22
2019-02-09 05:00:00.000000,A056,347
2019-02-09 06:00:00.000000,A056,247
2019-02-09 07:00:00.000000,A056,185
2019-02-09 08:00:00.000000,A056,90
2019-02-09 09:00:00.000000,A056,111
2019-02-09 10:00:00.000000,A056,84
2019-02-09 11:00:00.000000,A056,57
2019-03-08 05:00:00.000000,A056,265
2019-03-08 06:00:00.000000,A056,260
2019-03-08 07:00:00.000000,A056,247
2019-03-08 08:00:00.000000,A056,315
2019-03-08 09:00:00.000000,A056,262
2019-03-08 10:00:00.000000,A056,82
2019-03-08 11:00:00.000000,A056,115
2019-03-08 12:00:00.000000,A056,84
2019-03-08 13:00:00.000000,A056,82
2019-03-08 14:00:00.000000,A056,77
2019-03-08 15:00:00.000000,A056,81
2019-03-08 16:00:00.000000,A056,96
2019-03-08 17:00:00.000000,A056,81
2019-03-08 18:00:00.000000,A056,91
2019-03-08 19:00:00.000000,A056,83
2019-03-08 20:00:00.000000,A056,81
2019-03-08 21:00:00.000000,A056,99
2019-03-08 22:00:00.000000,A056,87
2019-03-08 23:00:00.000000,A056,114
2019-03-09 00:00:00.000000,A056,111
2019-03-09 01:00:00.000000,A056,128
2019-03-09 02:00:00.000000,A056,121
2019-03-09 03:00:00.000000,A056,108
2019-03-09 04:00:00.000000,A056,233
2019-03-09 05:00:00.000000,A056,265
2019-03-09 06:00:00.000000,A056,232
2019-03-09 07:00:00.000000,A056,245
2019-03-09 08:00:00.000000,A056,230
2019-03-09 09:00:00.000000,A056,111
2019-03-09 10:00:00.000000,A056,136
2019-03-09 11:00:00.000000,A056,118
2019-03-09 12:00:00.000000,A056,117
2019-03-09 13:00:00.000000,A056,94
2019-03-09 14:00:00.000000,A056,97
2019-03-09 15:00:00.000000,A056,81
2019-03-09 16:00:00.000000,A056,93
2019-03-09 17:00:00.000000,A056,83
2019-01-12 01:00:00.000000,A056,215
2019-01-12 02:00:00.000000,A056,171
2019-01-12 03:00:00.000000,A056,146
2019-01-12 04:00:00.000000,A056,193
2019-01-12 05:00:00.000000,A056,315
2019-01-12 06:00:00.000000,A056,275
2019-01-12 07:00:00.000000,A056,232
2019-01-12 08:00:00.000000,A056,118
2019-01-12 09:00:00.000000,A056,157
2019-01-12 10:00:00.000000,A056,185
2019-01-12 11:00:00.000000,A056,142
2019-01-12 12:00:00.000000,A056,132
2019-01-12 13:00:00.000000,A056,89
2019-01-12 14:00:00.000000,A056,95
2019-01-12 15:00:00.000000,A056,129
2019-01-12 16:00:00.000000,A056,88
2019-01-12 17:00:00.000000,A056,88
2019-01-12 18:00:00.000000,A056,51
2019-01-12 19:00:00.000000,A056,10
2019-01-12 20:00:00.000000,A056,280
2019-01-12 21:00:00.000000,A056,305
2019-01-12 22:00:00.000000,A056,224
2019-01-12 23:00:00.000000,A056,311
2019-01-13 00:00:00.000000,A056,269
2019-01-13 01:00:00.000000,A056,284
2019-01-13 02:00:00.000000,A056,259
2019-01-13 03:00:00.000000,A056,244
2019-01-13 04:00:00.000000,A056,268
2019-01-13 05:00:00.000000,A056,280
2019-01-13 06:00:00.000000,A056,274
2019-01-13 07:00:00.000000,A056,249
2019-01-13 08:00:00.000000,A056,58
2019-01-13 09:00:00.000000,A056,235
2019-01-13 10:00:00.000000,A056,143
2019-01-13 11:00:00.000000,A056,132
2019-01-13 12:00:00.000000,A056,90
2019-01-13 13:00:00.000000,A056,73
2019-02-09 12:00:00.000000,A056,27
2019-02-09 13:00:00.000000,A056,63
2019-02-09 14:00:00.000000,A056,71
2019-02-09 15:00:00.000000,A056,33
2019-02-09 16:00:00.000000,A056,87
2019-02-09 17:00:00.000000,A056,94
2019-02-09 18:00:00.000000,A056,52
2019-02-09 19:00:00.000000,A056,91
2019-02-09 20:00:00.000000,A056,66
2019-02-09 21:00:00.000000,A056,53
2019-02-09 22:00:00.000000,A056,54
2019-02-09 23:00:00.000000,A056,53
2019-02-10 00:00:00.000000,A056,22
2019-02-10 01:00:00.000000,A056,17
2019-02-10 02:00:00.000000,A056,24
2019-02-10 03:00:00.000000,A056,23
2019-02-10 04:00:00.000000,A056,67
2019-02-10 05:00:00.000000,A056,62
2019-02-10 06:00:00.000000,A056,58
2019-02-10 07:00:00.000000,A056,43
2019-02-10 08:00:00.000000,A056,138
2019-02-10 09:00:00.000000,A056,296
2019-02-10 10:00:00.000000,A056,299
2019-02-10 11:00:00.000000,A056,49
2019-02-10 12:00:00.000000,A056,74
2019-02-10 13:00:00.000000,A056,58
2019-02-10 14:00:00.000000,A056,57
2019-02-10 15:00:00.000000,A056,50
2019-02-10 16:00:00.000000,A056,50
2019-02-10 17:00:00.000000,A056,29
2019-02-10 18:00:00.000000,A056,356
2019-02-10 19:00:00.000000,A056,15
2019-02-10 20:00:00.000000,A056,18
2019-02-10 21:00:00.000000,A056,22
2019-02-10 22:00:00.000000,A056,22
2019-02-10 23:00:00.000000,A056,28
2019-02-11 00:00:00.000000,A056,29
2019-03-09 18:00:00.000000,A056,94
2019-03-09 19:00:00.000000,A056,101
2019-03-09 20:00:00.000000,A056,132
2019-03-09 21:00:00.000000,A056,122
2019-03-09 22:00:00.000000,A056,83
2019-03-09 23:00:00.000000,A056,108
2019-01-13 14:00:00.000000,A056,61
2019-01-13 15:00:00.000000,A056,36
2019-01-13 16:00:00.000000,A056,62
2019-01-13 17:00:00.000000,A056,77
2019-01-13 18:00:00.000000,A056,82
2019-01-13 19:00:00.000000,A056,74
2019-01-13 20:00:00.000000,A056,113
2019-01-13 21:00:00.000000,A056,77
2019-01-13 22:00:00.000000,A056,77
2019-01-13 23:00:00.000000,A056,77
2019-01-14 00:00:00.000000,A056,141
2019-01-14 01:00:00.000000,A056,126
2019-01-14 02:00:00.000000,A056,123
2019-01-14 03:00:00.000000,A056,123
2019-01-14 04:00:00.000000,A056,172
2019-01-14 05:00:00.000000,A056,293
2019-01-14 06:00:00.000000,A056,280
2019-01-14 07:00:00.000000,A056,269
2019-01-14 08:00:00.000000,A056,197
2019-01-14 09:00:00.000000,A056,309
2019-01-14 10:00:00.000000,A056,187
2019-01-14 11:00:00.000000,A056,108
2019-01-14 12:00:00.000000,A056,66
2019-01-14 13:00:00.000000,A056,52
2019-01-14 14:00:00.000000,A056,50
2019-01-14 15:00:00.000000,A056,73
2019-01-14 16:00:00.000000,A056,60
2019-01-14 17:00:00.000000,A056,105
2019-01-14 18:00:00.000000,A056,94
2019-01-14 19:00:00.000000,A056,120
2019-01-14 20:00:00.000000,A056,99
2019-01-14 21:00:00.000000,A056,91
2019-01-14 22:00:00.000000,A056,88
2019-01-14 23:00:00.000000,A056,77
2019-01-15 00:00:00.000000,A056,112
2019-01-15 01:00:00.000000,A056,123
2019-01-15 02:00:00.000000,A056,109
2019-02-11 01:00:00.000000,A056,41
2019-02-11 02:00:00.000000,A056,99
2019-02-11 03:00:00.000000,A056,
2019-02-11 04:00:00.000000,A056,20
2019-02-11 05:00:00.000000,A056,60
2019-02-11 06:00:00.000000,A056,39
2019-02-11 07:00:00.000000,A056,104
2019-02-11 08:00:00.000000,A056,66
2019-02-11 09:00:00.000000,A056,55
2019-02-11 10:00:00.000000,A056,49
2019-02-11 11:00:00.000000,A056,56
2019-02-11 12:00:00.000000,A056,58
2019-02-11 13:00:00.000000,A056,50
2019-02-11 14:00:00.000000,A056,22
2019-02-11 15:00:00.000000,A056,17
2019-02-11 16:00:00.000000,A056,32
2019-02-11 17:00:00.000000,A056,51
2019-02-11 18:00:00.000000,A056,53
2019-02-11 19:00:00.000000,A056,62
2019-02-11 20:00:00.000000,A056,72
2019-02-11 21:00:00.000000,A056,99
2019-02-11 22:00:00.000000,A056,73
2019-02-11 23:00:00.000000,A056,181
2019-02-12 00:00:00.000000,A056,252
2019-02-12 01:00:00.000000,A056,274
2019-02-12 02:00:00.000000,A056,267
2019-02-12 03:00:00.000000,A056,255
2019-02-12 04:00:00.000000,A056,252
2019-02-12 05:00:00.000000,A056,269
2019-02-12 06:00:00.000000,A056,276
2019-02-12 07:00:00.000000,A056,184
2019-02-12 08:00:00.000000,A056,293
2019-02-12 09:00:00.000000,A056,288
2019-02-12 10:00:00.000000,A056,295
2019-02-12 11:00:00.000000,A056,148
2019-02-12 12:00:00.000000,A056,243
2019-02-12 13:00:00.000000,A056,147
2019-01-15 03:00:00.000000,A056,68
2019-01-15 04:00:00.000000,A056,96
2019-01-15 05:00:00.000000,A056,101
2019-01-15 06:00:00.000000,A056,340
2019-01-15 07:00:00.000000,A056,310
2019-01-15 08:00:00.000000,A056,306
2019-01-15 09:00:00.000000,A056,132
2019-01-15 10:00:00.000000,A056,122
2019-01-15 11:00:00.000000,A056,133
2019-01-15 12:00:00.000000,A056,58
2019-01-15 13:00:00.000000,A056,58
2019-01-15 14:00:00.000000,A056,53
2019-01-15 15:00:00.000000,A056,52
2019-01-15 16:00:00.000000,A056,45
2019-01-15 17:00:00.000000,A056,51
2019-01-15 18:00:00.000000,A056,71
2019-01-15 19:00:00.000000,A056,58
2019-01-15 20:00:00.000000,A056,76
2019-01-15 21:00:00.000000,A056,86
2019-01-15 22:00:00.000000,A056,79
2019-01-15 23:00:00.000000,A056,83
2019-01-16 00:00:00.000000,A056,75
2019-01-16 01:00:00.000000,A056,100
2019-01-16 02:00:00.000000,A056,109
2019-01-16 03:00:00.000000,A056,347
2019-01-16 04:00:00.000000,A056,273
2019-01-16 05:00:00.000000,A056,258
2019-01-16 06:00:00.000000,A056,265
2019-01-16 07:00:00.000000,A056,259
2019-01-16 08:00:00.000000,A056,254
2019-01-16 09:00:00.000000,A056,303
2019-01-16 10:00:00.000000,A056,322
2019-01-16 11:00:00.000000,A056,142
2019-01-16 12:00:00.000000,A056,137
2019-01-16 13:00:00.000000,A056,89
2019-01-16 14:00:00.000000,A056,59
2019-01-16 15:00:00.000000,A056,61
2019-02-12 14:00:00.000000,A056,73
2019-02-12 15:00:00.000000,A056,46
2019-02-12 16:00:00.000000,A056,352
2019-02-12 17:00:00.000000,A056,41
2019-02-12 18:00:00.000000,A056,349
2019-02-12 19:00:00.000000,A056,48
2019-02-12 20:00:00.000000,A056,58
2019-02-12 21:00:00.000000,A056,71
2019-02-12 22:00:00.000000,A056,227
2019-02-12 23:00:00.000000,A056,246
2019-02-13 00:00:00.000000,A056,230
2019-02-13 01:00:00.000000,A056,221
2019-02-13 02:00:00.000000,A056,293
2019-02-13 03:00:00.000000,A056,329
2019-02-13 04:00:00.000000,A056,289
2019-02-13 05:00:00.000000,A056,241
2019-02-13 06:00:00.000000,A056,231
2019-02-13 07:00:00.000000,A056,223
2019-02-13 08:00:00.000000,A056,75
2019-02-13 09:00:00.000000,A056,34
2019-02-13 10:00:00.000000,A056,308
2019-02-13 11:00:00.000000,A056,358
2019-02-13 12:00:00.000000,A056,143
2019-02-13 13:00:00.000000,A056,127
2019-02-13 14:00:00.000000,A056,305
2019-02-13 15:00:00.000000,A056,26
2019-02-13 16:00:00.000000,A056,332
2019-02-13 17:00:00.000000,A056,25
2019-02-13 18:00:00.000000,A056,352
2019-02-13 19:00:00.000000,A056,347
2019-02-13 20:00:00.000000,A056,199
2019-02-13 21:00:00.000000,A056,212
2019-02-13 22:00:00.000000,A056,143
2019-02-13 23:00:00.000000,A056,250
2019-02-14 00:00:00.000000,A056,229
2019-02-14 01:00:00.000000,A056,219
2019-02-14 02:00:00.000000,A056,232
2019-01-16 16:00:00.000000,A056,48
2019-01-16 17:00:00.000000,A056,54
2019-01-16 18:00:00.000000,A056,52
2019-01-16 19:00:00.000000,A056,73
2019-01-16 20:00:00.000000,A056,56
2019-01-16 21:00:00.000000,A056,76
2019-01-16 22:00:00.000000,A056,102
2019-01-16 23:00:00.000000,A056,108
2019-01-17 00:00:00.000000,A056,94
2019-01-17 01:00:00.000000,A056,99
2019-01-17 02:00:00.000000,A056,119
2019-01-17 03:00:00.000000,A056,121
2019-01-17 04:00:00.000000,A056,125
2019-01-17 05:00:00.000000,A056,109
2019-01-17 06:00:00.000000,A056,134
2019-01-17 07:00:00.000000,A056,116
2019-01-17 08:00:00.000000,A056,118
2019-01-17 09:00:00.000000,A056,130
2019-01-17 10:00:00.000000,A056,111
2019-01-17 11:00:00.000000,A056,118
2019-01-17 12:00:00.000000,A056,107
2019-01-17 13:00:00.000000,A056,96
2019-01-17 14:00:00.000000,A056,83
2019-01-17 15:00:00.000000,A056,70
2019-01-17 16:00:00.000000,A056,54
2019-01-17 17:00:00.000000,A056,73
2019-01-17 18:00:00.000000,A056,80
2019-01-17 19:00:00.000000,A056,60
2019-01-17 20:00:00.000000,A056,63
2019-01-17 21:00:00.000000,A056,51
2019-01-17 22:00:00.000000,A056,297
2019-01-17 23:00:00.000000,A056,272
2019-01-18 00:00:00.000000,A056,95
2019-01-18 01:00:00.000000,A056,60
2019-01-18 02:00:00.000000,A056,135
2019-01-18 03:00:00.000000,A056,289
2019-01-18 04:00:00.000000,A056,299
2019-02-14 03:00:00.000000,A056,276
2019-02-14 04:00:00.000000,A056,
2019-02-14 05:00:00.000000,A056,257
2019-02-14 06:00:00.000000,A056,294
2019-02-14 07:00:00.000000,A056,336
2019-02-14 08:00:00.000000,A056,352
2019-02-14 09:00:00.000000,A056,25
2019-02-14 10:00:00.000000,A056,328
2019-02-14 11:00:00.000000,A056,130
2019-02-14 12:00:00.000000,A056,118
2019-02-14 13:00:00.000000,A056,77
2019-02-14 14:00:00.000000,A056,99
2019-02-14 15:00:00.000000,A056,5
2019-02-14 16:00:00.000000,A056,319
2019-02-14 17:00:00.000000,A056,344
2019-02-14 18:00:00.000000,A056,275
2019-02-14 19:00:00.000000,A056,237
2019-02-14 20:00:00.000000,A056,113
2019-02-14 21:00:00.000000,A056,360
2019-02-14 22:00:00.000000,A056,153
2019-02-14 23:00:00.000000,A056,228
2019-02-15 00:00:00.000000,A056,163
2019-02-15 01:00:00.000000,A056,306
2019-02-15 02:00:00.000000,A056,275
2019-02-15 03:00:00.000000,A056,285
2019-02-15 04:00:00.000000,A056,277
2019-02-15 05:00:00.000000,A056,289
2019-02-15 06:00:00.000000,A056,250
2019-02-15 07:00:00.000000,A056,246
2019-02-15 08:00:00.000000,A056,194
2019-02-15 09:00:00.000000,A056,188
2019-02-15 10:00:00.000000,A056,313
2019-02-15 11:00:00.000000,A056,305
2019-02-15 12:00:00.000000,A056,320
2019-02-15 13:00:00.000000,A056,247
2019-02-15 14:00:00.000000,A056,208
2019-02-15 15:00:00.000000,A056,247
2019-01-18 05:00:00.000000,A056,253
2019-01-18 06:00:00.000000,A056,244
2019-01-18 07:00:00.000000,A056,256
2019-01-18 08:00:00.000000,A056,223
2019-01-18 09:00:00.000000,A056,258
2019-01-18 10:00:00.000000,A056,251
2019-01-18 11:00:00.000000,A056,187
2019-01-18 12:00:00.000000,A056,179
2019-01-18 13:00:00.000000,A056,209
2019-01-18 14:00:00.000000,A056,155
2019-01-18 15:00:00.000000,A056,132
2019-01-18 16:00:00.000000,A056,155
2019-01-18 17:00:00.000000,A056,136
2019-01-18 18:00:00.000000,A056,171
2019-01-18 19:00:00.000000,A056,87
2019-01-18 20:00:00.000000,A056,130
2019-01-18 21:00:00.000000,A056,153
2019-01-18 22:00:00.000000,A056,27
2019-01-18 23:00:00.000000,A056,280
2019-01-19 00:00:00.000000,A056,159
2019-01-19 01:00:00.000000,A056,
2019-01-19 02:00:00.000000,A056,241
2019-01-19 03:00:00.000000,A056,276
2019-01-19 04:00:00.000000,A056,242
2019-01-19 05:00:00.000000,A056,263
2019-01-19 06:00:00.000000,A056,290
2019-01-19 07:00:00.000000,A056,251
2019-01-19 08:00:00.000000,A056,265
2019-01-19 09:00:00.000000,A056,262
2019-01-19 10:00:00.000000,A056,31
2019-01-19 11:00:00.000000,A056,81
2019-01-19 12:00:00.000000,A056,149
2019-01-19 13:00:00.000000,A056,134
2019-01-19 14:00:00.000000,A056,89
2019-01-19 15:00:00.000000,A056,67
2019-01-19 16:00:00.000000,A056,45
2019-01-19 17:00:00.000000,A056,360
2019-02-15 16:00:00.000000,A056,263
2019-02-15 17:00:00.000000,A056,238
2019-02-15 18:00:00.000000,A056,242
2019-02-15 19:00:00.000000,A056,21
2019-02-15 20:00:00.000000,A056,325
2019-02-15 21:00:00.000000,A056,202
2019-02-15 22:00:00.000000,A056,166
2019-02-15 23:00:00.000000,A056,168
2019-02-16 00:00:00.000000,A056,
2019-02-16 01:00:00.000000,A056,18
2019-02-16 02:00:00.000000,A056,346
2019-02-16 03:00:00.000000,A056,299
2019-02-16 04:00:00.000000,A056,320
2019-02-16 05:00:00.000000,A056,321
2019-02-16 06:00:00.000000,A056,327
2019-02-16 07:00:00.000000,A056,314
2019-02-16 08:00:00.000000,A056,278
2019-02-16 09:00:00.000000,A056,322
2019-02-16 10:00:00.000000,A056,295
2019-02-16 11:00:00.000000,A056,327
2019-02-16 12:00:00.000000,A056,315
2019-02-16 13:00:00.000000,A056,310
2019-02-16 14:00:00.000000,A056,312
2019-02-16 15:00:00.000000,A056,354
2019-02-16 16:00:00.000000,A056,290
2019-02-16 17:00:00.000000,A056,296
2019-02-16 18:00:00.000000,A056,279
2019-02-16 19:00:00.000000,A056,256
2019-02-16 20:00:00.000000,A056,261
2019-02-16 21:00:00.000000,A056,267
2019-02-16 22:00:00.000000,A056,288
2019-02-16 23:00:00.000000,A056,324
2019-02-17 00:00:00.000000,A056,352
2019-02-17 01:00:00.000000,A056,311
2019-02-17 02:00:00.000000,A056,346
2019-02-17 03:00:00.000000,A056,348
2019-02-17 04:00:00.000000,A056,336
2019-01-19 18:00:00.000000,A056,269
2019-01-19 19:00:00.000000,A056,140
2019-01-19 20:00:00.000000,A056,47
2019-01-19 21:00:00.000000,A056,66
2019-01-19 22:00:00.000000,A056,78
2019-01-19 23:00:00.000000,A056,71
2019-01-20 00:00:00.000000,A056,64
2019-01-20 01:00:00.000000,A056,90
2019-01-20 02:00:00.000000,A056,59
2019-01-20 03:00:00.000000,A056,294
2019-01-20 04:00:00.000000,A056,306
2019-01-20 05:00:00.000000,A056,308
2019-01-20 06:00:00.000000,A056,259
2019-01-20 07:00:00.000000,A056,280
2019-01-20 08:00:00.000000,A056,291
2019-01-20 09:00:00.000000,A056,297
2019-01-20 10:00:00.000000,A056,271
2019-01-20 11:00:00.000000,A056,248
2019-01-20 12:00:00.000000,A056,176
2019-01-20 13:00:00.000000,A056,173
2019-01-20 14:00:00.000000,A056,135
2019-01-20 15:00:00.000000,A056,129
2019-01-20 16:00:00.000000,A056,125
2019-01-20 17:00:00.000000,A056,169
2019-01-20 18:00:00.000000,A056,82
2019-01-20 19:00:00.000000,A056,125
2019-01-20 20:00:00.000000,A056,60
2019-01-20 21:00:00.000000,A056,104
2019-01-20 22:00:00.000000,A056,72
2019-01-20 23:00:00.000000,A056,75
2019-01-21 00:00:00.000000,A056,126
2019-01-21 01:00:00.000000,A056,77
2019-01-21 02:00:00.000000,A056,111
2019-01-21 03:00:00.000000,A056,110
2019-01-21 04:00:00.000000,A056,280
2019-01-21 05:00:00.000000,A056,282
2019-01-21 06:00:00.000000,A056,277
2019-02-17 05:00:00.000000,A056,333
2019-02-17 06:00:00.000000,A056,281
2019-02-17 07:00:00.000000,A056,265
2019-02-17 08:00:00.000000,A056,259
2019-02-17 09:00:00.000000,A056,299
2019-02-17 10:00:00.000000,A056,1
2019-02-17 11:00:00.000000,A056,36
2019-02-17 12:00:00.000000,A056,358
2019-02-17 13:00:00.000000,A056,338
2019-02-17 14:00:00.000000,A056,354
2019-02-17 15:00:00.000000,A056,332
2019-02-17 16:00:00.000000,A056,321
2019-02-17 17:00:00.000000,A056,317
2019-02-17 18:00:00.000000,A056,298
2019-02-17 19:00:00.000000,A056,296
2019-02-17 20:00:00.000000,A056,301
2019-02-17 21:00:00.000000,A056,299
2019-02-17 22:00:00.000000,A056,300
2019-02-17 23:00:00.000000,A056,319
2019-02-18 00:00:00.000000,A056,346
2019-02-18 01:00:00.000000,A056,345
2019-02-18 02:00:00.000000,A056,360
2019-02-18 03:00:00.000000,A056,8
2019-02-18 04:00:00.000000,A056,1
2019-02-18 05:00:00.000000,A056,5
2019-02-18 06:00:00.000000,A056,1
2019-02-18 07:00:00.000000,A056,5
2019-02-18 08:00:00.000000,A056,18
2019-02-18 09:00:00.000000,A056,31
2019-02-18 10:00:00.000000,A056,350
2019-02-18 11:00:00.000000,A056,346
2019-02-18 12:00:00.000000,A056,335
2019-02-18 13:00:00.000000,A056,329
2019-02-18 14:00:00.000000,A056,303
2019-02-18 15:00:00.000000,A056,287
2019-02-18 16:00:00.000000,A056,336
2019-02-18 17:00:00.000000,A056,292
2019-01-21 07:00:00.000000,A056,274
2019-01-21 08:00:00.000000,A056,265
2019-01-21 09:00:00.000000,A056,296
2019-01-21 10:00:00.000000,A056,221
2019-01-21 11:00:00.000000,A056,122
2019-01-21 12:00:00.000000,A056,132
2019-01-21 13:00:00.000000,A056,70
2019-01-21 14:00:00.000000,A056,66
2019-01-21 15:00:00.000000,A056,45
2019-01-21 16:00:00.000000,A056,62
2019-01-21 17:00:00.000000,A056,131
2019-01-21 18:00:00.000000,A056,94
2019-01-21 19:00:00.000000,A056,64
2019-01-21 20:00:00.000000,A056,123
2019-01-21 21:00:00.000000,A056,65
2019-01-21 22:00:00.000000,A056,81
2019-01-21 23:00:00.000000,A056,76
2019-01-22 00:00:00.000000,A056,70
2019-01-22 01:00:00.000000,A056,115
2019-01-22 02:00:00.000000,A056,93
2019-01-22 03:00:00.000000,A056,115
2019-01-22 04:00:00.000000,A056,92
2019-01-22 05:00:00.000000,A056,92
2019-01-22 06:00:00.000000,A056,94
2019-01-22 07:00:00.000000,A056,87
2019-01-22 08:00:00.000000,A056,140
2019-01-22 09:00:00.000000,A056,145
2019-01-22 10:00:00.000000,A056,135
2019-01-22 11:00:00.000000,A056,143
2019-01-22 12:00:00.000000,A056,131
2019-01-22 13:00:00.000000,A056,56
2019-01-22 14:00:00.000000,A056,104
2019-01-22 15:00:00.000000,A056,108
2019-01-22 16:00:00.000000,A056,158
2019-01-22 17:00:00.000000,A056,135
2019-01-22 18:00:00.000000,A056,91
2019-01-22 19:00:00.000000,A056,145
2019-02-18 18:00:00.000000,A056,292
2019-02-18 19:00:00.000000,A056,284
2019-02-18 20:00:00.000000,A056,307
2019-02-18 21:00:00.000000,A056,334
2019-02-18 22:00:00.000000,A056,21
